QuestionLink,Title,Score,Tags,Spaced_Tags,Id,Type
https://stackoverflow.com/questions/70541324,Is there anyway to load a .tflite without keras or tensorflow in python android app?,1,<android><tensorflow><model><tensorflow-lite>,<android <tensorflow <model <tensorflow-lite ,70541324,model
https://stackoverflow.com/questions/69660201,"Inputting some data for BERT model, using tf.data.Dataset.from_tensor_slices",1,<tensorflow><nlp><bert-language-model>,<tensorflow <nlp <bert-language-model ,69660201,model
https://stackoverflow.com/questions/65109118,Train with YOLO pretrained weights on Darknet,1,<tensorflow><yolo><darknet><pre-trained-model>,<tensorflow <yolo <darknet <pre-trained-model ,65109118,model
https://stackoverflow.com/questions/65586899,tensorflow.js 2 dimensional input?,1,<tensorflow><multidimensional-array><neural-network><layer><tensorflow.js>,<tensorflow <multidimensional-array <neural-network <layer <tensorflow.js ,65586899,model
https://stackoverflow.com/questions/70697470,"ValueError: Unrecognized model in ./MRPC/. Should have a `model_type` key in its config.json, or contain one of the following strings in its name",1,<python><tensorflow><huggingface-transformers><bert-language-model><onnx>,<python <tensorflow <huggingface-transformers <bert-language-model <onnx ,70697470,model
https://stackoverflow.com/questions/65302438,Add custom activation function to be used with a string,1,<python><tensorflow><tensorflow2.0><activation-function>,<python <tensorflow <tensorflow2.0 <activation-function ,65302438,model
https://stackoverflow.com/questions/76511182,Tensorflow custom learning rate scheduler gives unexpected EagerTensor type error,1,<python><tensorflow><machine-learning><deep-learning><transformer-model>,<python <tensorflow <machine-learning <deep-learning <transformer-model ,76511182,model
https://stackoverflow.com/questions/68732271,RuntimeError: CUDA error: device-side assert triggered - BART model,1,<pytorch><huggingface-transformers><language-model>,<pytorch <huggingface-transformers <language-model ,68732271,model
https://stackoverflow.com/questions/69380237,Why is my Transformer implementation losing to a BiLSTM?,1,<deep-learning><pytorch><lstm><transformer-model><language-model>,<deep-learning <pytorch <lstm <transformer-model <language-model ,69380237,model
https://stackoverflow.com/questions/70276298,BertModel and BertForMaskedLM weights count,1,<machine-learning><deep-learning><nlp><pytorch><bert-language-model>,<machine-learning <deep-learning <nlp <pytorch <bert-language-model ,70276298,model
https://stackoverflow.com/questions/70886218,Torchscript/C++ jit::trace model - Accessing layers parameters,1,<c++><parameters><pytorch><layer><torchscript>,<c++ <parameters <pytorch <layer <torchscript ,70886218,model
https://stackoverflow.com/questions/63615305,"I'm having a problem trying to load a Pytoch model: ""Can't find Identity in module""",1,<python><model><pytorch>,<python <model <pytorch ,63615305,model
https://stackoverflow.com/questions/70275016,Split torch dataset without shuffling,1,<python><pytorch><torch><transformer-model><pytorch-dataloader>,<python <pytorch <torch <transformer-model <pytorch-dataloader ,70275016,model
https://stackoverflow.com/questions/70201921,BERT Domain Adaptation,1,<python><nlp><pytorch><huggingface-transformers><bert-language-model>,<python <nlp <pytorch <huggingface-transformers <bert-language-model ,70201921,model
https://stackoverflow.com/questions/65396650,BERT DataLoader: Difference between shuffle=True vs Sampler?,1,<python><pytorch><bert-language-model><huggingface-transformers>,<python <pytorch <bert-language-model <huggingface-transformers ,65396650,model
https://stackoverflow.com/questions/66950157,Getting predict.proba from BERT classififer,1,<python><python-3.x><pytorch><bert-language-model><huggingface-transformers>,<python <python-3.x <pytorch <bert-language-model <huggingface-transformers ,66950157,model
https://stackoverflow.com/questions/74473271,AttributeError: 'numpy.float64' object has no attribute 'cpu',1,<python><pytorch><bert-language-model>,<python <pytorch <bert-language-model ,74473271,model
https://stackoverflow.com/questions/66054042,Why is the timm visual transformer position embedding initializing to zeros?,1,<pytorch><vision><transformer-model>,<pytorch <vision <transformer-model ,66054042,model
https://stackoverflow.com/questions/66821321,BERT: Weights of input embeddings as part of the Masked Language Model,1,<nlp><pytorch><bert-language-model><transformer-model><language-model>,<nlp <pytorch <bert-language-model <transformer-model <language-model ,66821321,model
https://stackoverflow.com/questions/65750762,Pytorch - Caught StopIteration in replica 1 on device 1 error while Training on GPU,1,<python-3.x><pytorch><bert-language-model>,<python-3.x <pytorch <bert-language-model ,65750762,model
https://stackoverflow.com/questions/63867124,Pytorch NLP sequence length of target in Transformer,1,<nlp><pytorch><mask><transformer-model>,<nlp <pytorch <mask <transformer-model ,63867124,model
https://stackoverflow.com/questions/66276186,HuggingFace - GPT2 Tokenizer configuration in config.json,1,<pytorch><huggingface-transformers><language-model><huggingface-tokenizers><gpt-2>,<pytorch <huggingface-transformers <language-model <huggingface-tokenizers <gpt-2 ,66276186,model
https://stackoverflow.com/questions/74595449,Calculating embedding overload problems with BERT,1,<python><pytorch><nlp><bert-language-model><embedding>,<python <pytorch <nlp <bert-language-model <embedding ,74595449,model
https://stackoverflow.com/questions/71765132,Parametric estimation of a Gaussian Mixture Model,1,<python><pytorch><autograd><gaussian-mixture-model>,<python <pytorch <autograd <gaussian-mixture-model ,71765132,model
https://stackoverflow.com/questions/67924216,Why would a Torchscript trace return different looking encoded_inputs compared to the original Transformer model?,1,<pytorch><huggingface-transformers><transformer-model><machine-translation><torchscript>,<pytorch <huggingface-transformers <transformer-model <machine-translation <torchscript ,67924216,model
https://stackoverflow.com/questions/64205755,What can I use in Pytorch to remplace caffe's weight filler,1,<python><model><pytorch><caffe>,<python <model <pytorch <caffe ,64205755,model
https://stackoverflow.com/questions/65430580,"Error when loading torch.hub.load('pytorch/fairseq', 'roberta.large.mnli') on AWS EC2",1,<amazon-ec2><pytorch><torch><roberta-language-model>,<amazon-ec2 <pytorch <torch <roberta-language-model ,65430580,model
https://stackoverflow.com/questions/76186890,Why is perplexity calculation giving different results for the same input?,1,<pytorch><nlp><huggingface-transformers><language-model><perplexity>,<pytorch <nlp <huggingface-transformers <language-model <perplexity ,76186890,model
https://stackoverflow.com/questions/73127139,Equivalent to tokenizer() in Transformers 2.5.0?,1,<pytorch><tokenize><huggingface-transformers><bert-language-model><huggingface-tokenizers>,<pytorch <tokenize <huggingface-transformers <bert-language-model <huggingface-tokenizers ,73127139,model
https://stackoverflow.com/questions/65801034,"PyTorch: ""ValueError: can't optimize a non-leaf Tensor"" after changing pretrained model from 3 RGB Channels to 4 Channels",1,<python><pytorch><pre-trained-model><densenet>,<python <pytorch <pre-trained-model <densenet ,65801034,model
https://stackoverflow.com/questions/73349963,"I use pytorch to train a model to classify iris, but my acc was about 0.4",1,<python><neural-network><pytorch><model><iris-dataset>,<python <neural-network <pytorch <model <iris-dataset ,73349963,model
https://stackoverflow.com/questions/64592700,AttributeError: 'NoneType' object has no attribute 'image_data_format' keras,1,<python-3.x><opencv><keras><tensor><conv-neural-network>,<python-3.x <opencv <keras <tensor <conv-neural-network ,64592700,tensor
https://stackoverflow.com/questions/69269890,Keras: AttributeError: 'Sequential' object has no attribute '_nested_inputs',1,<python><machine-learning><keras><deep-learning><tensor>,<python <machine-learning <keras <deep-learning <tensor ,69269890,tensor
https://stackoverflow.com/questions/75316969,TensorFlow dataset with multi-dimensional Tensors from a CSV file,1,<tensorflow><tensor><tensorflow-datasets>,<tensorflow <tensor <tensorflow-datasets ,75316969,tensor
https://stackoverflow.com/questions/72710792,Creating Pearson Correlation metrics using Tensorflow Tensor,1,<tensorflow><deep-learning><metrics><tensor><pearson-correlation>,<tensorflow <deep-learning <metrics <tensor <pearson-correlation ,72710792,tensor
https://stackoverflow.com/questions/71478073,Working with different Tensor types in Tensorflow,1,<tensorflow><tensor><tensorflow-datasets>,<tensorflow <tensor <tensorflow-datasets ,71478073,tensor
https://stackoverflow.com/questions/73818761,"Difference between tensor axis -1 , 1 and 0 while expanding",1,<python><tensorflow><tensor><dimensions>,<python <tensorflow <tensor <dimensions ,73818761,tensor
https://stackoverflow.com/questions/73709128,Interconversion and difference,1,<loops><tensorflow><type-conversion><tensor>,<loops <tensorflow <type-conversion <tensor ,73709128,tensor
https://stackoverflow.com/questions/73171287,Pad the last dimension of a tensor with different lengths to a specific length,1,<python><tensorflow><tensor><ragged>,<python <tensorflow <tensor <ragged ,73171287,tensor
https://stackoverflow.com/questions/72936231,Behavior of Dataset.map in Tensorflow,1,<python><tensorflow><tensor><tensorflow-datasets>,<python <tensorflow <tensor <tensorflow-datasets ,72936231,tensor
https://stackoverflow.com/questions/70953355,"Create a tensorflow dataset based on a ""multi-input""",1,<python><numpy><tensorflow><tensor><tensorflow-datasets>,<python <numpy <tensorflow <tensor <tensorflow-datasets ,70953355,tensor
https://stackoverflow.com/questions/70591345,tensorflow add 'None' dimension to a tensor,1,<python><tensorflow><tensorflow2.0><tensor>,<python <tensorflow <tensorflow2.0 <tensor ,70591345,tensor
https://stackoverflow.com/questions/73099147,"Tensorflow gather, concatenate and then pad operation?",1,<python><tensorflow><tensorflow2.0><tensor><ragged>,<python <tensorflow <tensorflow2.0 <tensor <ragged ,73099147,tensor
https://stackoverflow.com/questions/62931711,Flipping tensor and fill with zeros in tensorflow,1,<python><numpy><tensorflow><tensor>,<python <numpy <tensorflow <tensor ,62931711,tensor
https://stackoverflow.com/questions/63097531,Can I convert a Numpy ndarray to a Tensor?,1,<python><numpy><tensorflow><multidimensional-array><tensor>,<python <numpy <tensorflow <multidimensional-array <tensor ,63097531,tensor
https://stackoverflow.com/questions/74029376,Tensorflow custom reduction function with axis support,1,<python><tensorflow><reduce><tensor>,<python <tensorflow <reduce <tensor ,74029376,tensor
https://stackoverflow.com/questions/70647541,Is there a way to reduce expected conv2d_Conv2D1_input from 4 dimensions to 3?,1,<javascript><node.js><conv-neural-network><tensor><tensorflow.js>,<javascript <node.js <conv-neural-network <tensor <tensorflow.js ,70647541,tensor
https://stackoverflow.com/questions/70233512,tf.concat tensors with different length,1,<python><tensorflow><tensorflow2.0><tensor>,<python <tensorflow <tensorflow2.0 <tensor ,70233512,tensor
https://stackoverflow.com/questions/63571765,Tensorflow1 concat 2D tensors with all row wise permutations,1,<python><tensorflow><concatenation><tensor>,<python <tensorflow <concatenation <tensor ,63571765,tensor
https://stackoverflow.com/questions/70373342,Error with tensorflow map_fn. Unable to specify output signature,1,<python><tensorflow><tensorflow2.0><tensor><ragged-tensors>,<python <tensorflow <tensorflow2.0 <tensor <ragged-tensors ,70373342,tensor
https://stackoverflow.com/questions/70440606,Why does Tensorflow Function perform retracing for different integer inputs to the function?,1,<python><tensorflow><tensorflow2.0><tensor>,<python <tensorflow <tensorflow2.0 <tensor ,70440606,tensor
https://stackoverflow.com/questions/71233076,Sort Tensorflow HashTable by value,1,<python><tensorflow><tensorflow2.0><tensor>,<python <tensorflow <tensorflow2.0 <tensor ,71233076,tensor
https://stackoverflow.com/questions/70640696,Error when trying to stack two ragged tensors,1,<python><tensorflow><tensor><ragged-tensors>,<python <tensorflow <tensor <ragged-tensors ,70640696,tensor
https://stackoverflow.com/questions/63119904,Can I transfer a Tensorflow.js Tensor efficiently between Node.js processes?,1,<javascript><node.js><tensor><tensorflow.js>,<javascript <node.js <tensor <tensorflow.js ,63119904,tensor
https://stackoverflow.com/questions/69108022,"Error when checking : expected input_1 to have 4 dimension(s), but got array with shape [320,240,3] in react native",1,<react-native><tensorflow><machine-learning><tensor><tensorflow.js>,<react-native <tensorflow <machine-learning <tensor <tensorflow.js ,69108022,tensor
https://stackoverflow.com/questions/71168398,Tensorflow gives 0 results,1,<python><tensorflow><tensor>,<python <tensorflow <tensor ,71168398,tensor
https://stackoverflow.com/questions/71107470,Tensorflow 2.0 Tensor Manipulation,1,<python><tensorflow><deep-learning><tensor>,<python <tensorflow <deep-learning <tensor ,71107470,tensor
https://stackoverflow.com/questions/64093982,Computing mean of list of generator objects,1,<machine-learning><neural-network><pytorch><tensor>,<machine-learning <neural-network <pytorch <tensor ,64093982,tensor
https://stackoverflow.com/questions/64008153,torch.einsum doesn't accept float tensors?,1,<pytorch><tensor><numpy-einsum>,<pytorch <tensor <numpy-einsum ,64008153,tensor
https://stackoverflow.com/questions/75547629,Batchwise convolutions – for each batch element a different weight,1,<pytorch><tensor><torch><convolution>,<pytorch <tensor <torch <convolution ,75547629,tensor
https://stackoverflow.com/questions/75640893,Matrix partial derivative with Torch,1,<pytorch><tensor><torch><derivative>,<pytorch <tensor <torch <derivative ,75640893,tensor
https://stackoverflow.com/questions/75694367,Understanding Pytorch Tensor Slicing,1,<python><pytorch><slice><tensor>,<python <pytorch <slice <tensor ,75694367,tensor
https://stackoverflow.com/questions/65637465,create a ones tensor according to another lengths tensor,1,<python><pytorch><tensor>,<python <pytorch <tensor ,65637465,tensor
https://stackoverflow.com/questions/66482542,Converting 1D tensor into a 1D array using Fastai,1,<python><arrays><numpy><pytorch><tensor>,<python <arrays <numpy <pytorch <tensor ,66482542,tensor
https://stackoverflow.com/questions/66485409,Is there a better way to multiply & sum two Pytorch tensors along the first dimension?,1,<python><pytorch><tensor>,<python <pytorch <tensor ,66485409,tensor
https://stackoverflow.com/questions/72689843,generate 1D tensor as unique index of rows of an 2D tensor (keeping the order and the original index),1,<python><pytorch><tensor><torch>,<python <pytorch <tensor <torch ,72689843,tensor
https://stackoverflow.com/questions/69466550,Is there a function for picking the max value in a pytorch tensor which follows a requirenment,1,<python><pytorch><tensor>,<python <pytorch <tensor ,69466550,tensor
https://stackoverflow.com/questions/66059474,why torch.Tensor subtract works well when tensor size is different?,1,<pytorch><tensor><torch>,<pytorch <tensor <torch ,66059474,tensor
https://stackoverflow.com/questions/74551428,Select pytorch tensor elements by list of indices,1,<python><pytorch><tensor>,<python <pytorch <tensor ,74551428,tensor
https://stackoverflow.com/questions/74198404,Torch filter multidimensional tensor by start and end values,1,<python><pytorch><nlp><tensor>,<python <pytorch <nlp <tensor ,74198404,tensor
https://stackoverflow.com/questions/68243246,Undoing tensor dstack and restack column-wise,1,<pytorch><tensor>,<pytorch <tensor ,68243246,tensor
https://stackoverflow.com/questions/67519746,Pytorch transfer learning error: The size of tensor a (16) must match the size of tensor b (128) at non-singleton dimension 2,1,<python><image-processing><pytorch><tensor><motion-blur>,<python <image-processing <pytorch <tensor <motion-blur ,67519746,tensor
https://stackoverflow.com/questions/70808388,RuntimeError: Expected all tensors to be on the same device,1,<python><pytorch><tensor>,<python <pytorch <tensor ,70808388,tensor
https://stackoverflow.com/questions/71195131,PyTorch: count the number of tensor values that are near (+/- a tolerance) the values of a reference tensor,1,<python><pytorch><tensor>,<python <pytorch <tensor ,71195131,tensor
https://stackoverflow.com/questions/71458671,Matplot histogram of Pytorch Tensor,1,<python><matplotlib><pytorch><tensor>,<python <matplotlib <pytorch <tensor ,71458671,tensor
https://stackoverflow.com/questions/72230580,Assigning custom weights to embedding layer in PyTorch,1,<machine-learning><deep-learning><pytorch><tensor>,<machine-learning <deep-learning <pytorch <tensor ,72230580,tensor
https://stackoverflow.com/questions/68062571,RuntimeError: The size of tensor a (4144) must match the size of tensor b (256) at non-singleton dimension 3 site:stackoverflow.com,1,<python><deep-learning><pytorch><tensor>,<python <deep-learning <pytorch <tensor ,68062571,tensor
https://stackoverflow.com/questions/71231008,Cannot transfer torch.Tensor to torch.cuda.Tensor,1,<python><pytorch><tensor>,<python <pytorch <tensor ,71231008,tensor
https://stackoverflow.com/questions/68919179,Does packing BooleanTensor's to ByteTensor's affect training of LSTM (or other ML models)?,1,<memory><pytorch><tensor>,<memory <pytorch <tensor ,68919179,tensor
https://stackoverflow.com/questions/70232894,Sorting a tensor list in ascending order,1,<python><pytorch><tensor>,<python <pytorch <tensor ,70232894,tensor
https://stackoverflow.com/questions/70262173,"Error: Expected all tensors to be on the same device, While all are on same device",1,<pytorch><tensor>,<pytorch <tensor ,70262173,tensor
https://stackoverflow.com/questions/68905844,Adding a number to the last dimension of a tensor,1,<python><pytorch><tensor>,<python <pytorch <tensor ,68905844,tensor
https://stackoverflow.com/questions/69067391,Expected object of scalar type Long but got scalar type Int for argument #2 in loss function,1,<python><pytorch><tensor>,<python <pytorch <tensor ,69067391,tensor
https://stackoverflow.com/questions/74265925,Append or combine column wise torch tensors of different shapes,1,<python><pytorch><tensor>,<python <pytorch <tensor ,74265925,tensor
https://stackoverflow.com/questions/69533202,Indexing one element per row in PyTorch matrix,1,<python><indexing><pytorch><tensor>,<python <indexing <pytorch <tensor ,69533202,tensor
https://stackoverflow.com/questions/64777195,"ValueError: Expected tensor to be a tensor image of size (C, H, W). Got tensor.size() = torch.Size([1800, 800])",1,<python><deep-learning><computer-vision><pytorch><tensor>,<python <deep-learning <computer-vision <pytorch <tensor ,64777195,tensor
https://stackoverflow.com/questions/72380259,Reshape tensors in pytorch?,1,<python><pytorch><tensor>,<python <pytorch <tensor ,72380259,tensor
https://stackoverflow.com/questions/70348160,Tensor Operation and gradient,1,<deep-learning><pytorch><gradient><tensor><derivative>,<deep-learning <pytorch <gradient <tensor <derivative ,70348160,tensor
https://stackoverflow.com/questions/72262957,Selecting entries of a pytorch tensor with another tensor,1,<python><indexing><pytorch><tensor>,<python <indexing <pytorch <tensor ,72262957,tensor
https://stackoverflow.com/questions/68884277,Pytorch permute not changing desired index,1,<pytorch><tensor>,<pytorch <tensor ,68884277,tensor
https://stackoverflow.com/questions/68878403,Setting values of a tensor based on given indices of corresponding rows using pytorch,1,<python><pytorch><tensor>,<python <pytorch <tensor ,68878403,tensor
https://stackoverflow.com/questions/70846362,Batch-wise norm of a tensor,1,<pytorch><tensor>,<pytorch <tensor ,70846362,tensor
https://stackoverflow.com/questions/70420882,Concat two tensors with different dimensions,1,<pytorch><concatenation><tensor><torch>,<pytorch <concatenation <tensor <torch ,70420882,tensor
https://stackoverflow.com/questions/73348974,Calculate accuracy of a tensor compared to a target tensor,1,<pytorch><tensor>,<pytorch <tensor ,73348974,tensor
https://stackoverflow.com/questions/73151473,Plot Pytorch vectors with TSNE,1,<scipy><pytorch><tensor><tsne>,<scipy <pytorch <tensor <tsne ,73151473,tensor
https://stackoverflow.com/questions/73891022,Map a list of list to TPU tensor,1,<python><pytorch><tensor><tpu>,<python <pytorch <tensor <tpu ,73891022,tensor
https://stackoverflow.com/questions/71187415,Pytorch tensor changing colors,1,<pytorch><tensor>,<pytorch <tensor ,71187415,tensor
https://stackoverflow.com/questions/72099844,mat1 and mat2 shapes cannot be multiplied (19x1 and 19x1),1,<python><deep-learning><pytorch><tensor>,<python <deep-learning <pytorch <tensor ,72099844,tensor
https://stackoverflow.com/questions/65925629,2-D Vectorized Function with pytorch,1,<python><pytorch><vectorization><tensor>,<python <pytorch <vectorization <tensor ,65925629,tensor
https://stackoverflow.com/questions/63204176,"Pytorch training loss function throws: ""TypeError: 'Tensor' object is not callable""",1,<pytorch><tensor>,<pytorch <tensor ,63204176,tensor
https://stackoverflow.com/questions/76525137,Can you make assignments between PyTorch tensors using ragged indices without a for loop?,1,<python><pytorch><tensor>,<python <pytorch <tensor ,76525137,tensor
https://stackoverflow.com/questions/72862624,Subdivide values in a tensor,1,<python><pytorch><vectorization><tensor>,<python <pytorch <vectorization <tensor ,72862624,tensor
https://stackoverflow.com/questions/70055111,PyTorch Tensor broadcasting,1,<python><pytorch><tensor><broadcast>,<python <pytorch <tensor <broadcast ,70055111,tensor
https://stackoverflow.com/questions/70853047,Combine features in tensor in pytorch,1,<pytorch><tensor>,<pytorch <tensor ,70853047,tensor
https://stackoverflow.com/questions/72291199,Concatenate torch tensors,1,<multidimensional-array><pytorch><tensor>,<multidimensional-array <pytorch <tensor ,72291199,tensor
https://stackoverflow.com/questions/66921943,PyTorch Tensor Operation for adding the maximum of the previous row to the next,1,<python><pytorch><dynamic-programming><tensor>,<python <pytorch <dynamic-programming <tensor ,66921943,tensor
https://stackoverflow.com/questions/72297488,Failed to use transforms.ToTensor and transforms.Normalize to normalize the MNIST dataset,1,<python><pytorch><normalization><tensor><mnist>,<python <pytorch <normalization <tensor <mnist ,72297488,tensor
https://stackoverflow.com/questions/64751685,Using _scatter() to replace values in matrix,1,<python><sorting><pytorch><tensor>,<python <sorting <pytorch <tensor ,64751685,tensor
https://stackoverflow.com/questions/74248099,Tensor repeat for image patches,1,<python><pytorch><tensor>,<python <pytorch <tensor ,74248099,tensor
https://stackoverflow.com/questions/67507141,Pytorch batchwise matrix vector rowwise multiplication,1,<python><pytorch><tensor>,<python <pytorch <tensor ,67507141,tensor
https://stackoverflow.com/questions/63329989,Finding column index of a PyTorch tensor that has most 1's,1,<python><pytorch><tensor>,<python <pytorch <tensor ,63329989,tensor
https://stackoverflow.com/questions/64601301,Pytorch input tensor size with wrong dimension Conv1D,1,<python><pytorch><tensor>,<python <pytorch <tensor ,64601301,tensor
https://stackoverflow.com/questions/65254935,Sorting a Pytorch Tensor by Trace,1,<sorting><pytorch><vectorization><tensor>,<sorting <pytorch <vectorization <tensor ,65254935,tensor
https://stackoverflow.com/questions/71456457,Turning list of 2D tensors with different length to one 3D tensor,1,<python><pytorch><tensor>,<python <pytorch <tensor ,71456457,tensor
https://stackoverflow.com/questions/64444616,PyTorch: Perform add/sub/mul operations using 1-D tensor and multi-channel (3-D) image tensor,1,<python><pytorch><tensor>,<python <pytorch <tensor ,64444616,tensor
https://stackoverflow.com/questions/69965271,Check equality of any top k entries in rows of tensor A against argmax in rows of tensor B,1,<python><pytorch><tensor>,<python <pytorch <tensor ,69965271,tensor
https://stackoverflow.com/questions/68382874,Reduce dimensions of a tensor (to a scalar),1,<python><pytorch><tensor><backpropagation>,<python <pytorch <tensor <backpropagation ,68382874,tensor
https://stackoverflow.com/questions/63507027,"Mask certain indices for every entry in a batch, when using torch.max()",1,<python><pytorch><tensor>,<python <pytorch <tensor ,63507027,tensor
https://stackoverflow.com/questions/73803162,Efficiently check whether each column in a PyTorch tensor has a corresponding reversed column,1,<python><pytorch><reverse><tensor>,<python <pytorch <reverse <tensor ,73803162,tensor
https://stackoverflow.com/questions/70829410,RuntimeError: Input type and weight type should be the same,1,<python><pytorch><tensor>,<python <pytorch <tensor ,70829410,tensor
https://stackoverflow.com/questions/73389603,pytorch tensor sort rows based on column,1,<python><sorting><pytorch><tensor>,<python <sorting <pytorch <tensor ,73389603,tensor
https://stackoverflow.com/questions/69248704,PyTorch DataLoader returning list instead of tensor on custom Dataset,1,<list><pytorch><tensor>,<list <pytorch <tensor ,69248704,tensor
https://stackoverflow.com/questions/72460851,way for multiplication of these tensors with gradients,1,<python><machine-learning><neural-network><pytorch><tensor>,<python <machine-learning <neural-network <pytorch <tensor ,72460851,tensor
https://stackoverflow.com/questions/67210373,Add 2-D tensor as column of dataframe,1,<python><pandas><dataframe><pytorch><tensor>,<python <pandas <dataframe <pytorch <tensor ,67210373,tensor
https://stackoverflow.com/questions/67287559,PyTorch tensor declared as torch.long becomes torch.int64,1,<pytorch><tensor><dtype>,<pytorch <tensor <dtype ,67287559,tensor
https://stackoverflow.com/questions/72716497,Updating pytorch tensor by matching multiple boolean conditions on the original values,1,<python><pytorch><tensor>,<python <pytorch <tensor ,72716497,tensor
https://stackoverflow.com/questions/75505680,Using gather() to retrieve rows from 3d tensor with 2d tensor in Pytorch,1,<multidimensional-array><indexing><pytorch><tensor>,<multidimensional-array <indexing <pytorch <tensor ,75505680,tensor
https://stackoverflow.com/questions/68194352,An easy way to create a torch tensor from multiple elements of tuple through concatenate,1,<python><list><pytorch><tensor>,<python <list <pytorch <tensor ,68194352,tensor
https://stackoverflow.com/questions/73276139,Why is `nn.Unfold` not giving me the same results as `.unfold`,1,<python><pytorch><tensor>,<python <pytorch <tensor ,73276139,tensor
https://stackoverflow.com/questions/66919743,PyTorch: Dynamic Programming as Tensor Operation,1,<python><pytorch><dynamic-programming><tensor>,<python <pytorch <dynamic-programming <tensor ,66919743,tensor
https://stackoverflow.com/questions/71618611,"Multiply a [3, 2, 3] by a [3, 2] tensor in pytorch (dot product along dimension)",1,<python-3.x><pytorch><tensor>,<python-3.x <pytorch <tensor ,71618611,tensor
https://stackoverflow.com/questions/75593855,Constrain elements in a PyTorch tensor to be equal,1,<python><pytorch><tensor>,<python <pytorch <tensor ,75593855,tensor
https://stackoverflow.com/questions/75703469,Get the diagonal of a non symmetric tensor to perfectly end up at the bottom right in pytorch,1,<python><pytorch><tensor>,<python <pytorch <tensor ,75703469,tensor
https://stackoverflow.com/questions/72841511,Vectorizing torch tensor instead of using for loop,1,<python><for-loop><pytorch><vectorization><tensor>,<python <for-loop <pytorch <vectorization <tensor ,72841511,tensor
https://stackoverflow.com/questions/74657919,groupby aggregate product in PyTorch,1,<python><pytorch><tensor>,<python <pytorch <tensor ,74657919,tensor
https://stackoverflow.com/questions/74729268,Replicate operation tensor operation using `torch.tensordot()` and `torch.stack()`,1,<python><matrix><pytorch><tensor><tensordot>,<python <matrix <pytorch <tensor <tensordot ,74729268,tensor
https://stackoverflow.com/questions/68413687,"batched tensor slice, slice B x N x M with B x 1",1,<numpy><pytorch><slice><tensor><numpy-slicing>,<numpy <pytorch <slice <tensor <numpy-slicing ,68413687,tensor
https://stackoverflow.com/questions/68226077,Indexing elements from a batch tensor in PyTorch,1,<python><indexing><pytorch><tensor>,<python <indexing <pytorch <tensor ,68226077,tensor
https://stackoverflow.com/questions/73716250,What is the correct implementation for rounding a 2D tensor given the rounding values in a 1D tensor?,1,<python><pytorch><rounding><tensor>,<python <pytorch <rounding <tensor ,73716250,tensor
https://stackoverflow.com/questions/73242380,Use torch.gather to select images from tensor,1,<python><pytorch><tensor><torch>,<python <pytorch <tensor <torch ,73242380,tensor
https://stackoverflow.com/questions/75344935,Pytorch tensor multi-dimensional selection,1,<python><machine-learning><deep-learning><pytorch><tensor>,<python <machine-learning <deep-learning <pytorch <tensor ,75344935,tensor
https://stackoverflow.com/questions/67217536,Concatenating two multi-dimensional numpy arrays at specific index,1,<python><arrays><numpy><pytorch><tensor>,<python <arrays <numpy <pytorch <tensor ,67217536,tensor
https://stackoverflow.com/questions/72427902,Copy tensor elements of certain indices in PyTorch,1,<machine-learning><pytorch><tensor><torch><indices>,<machine-learning <pytorch <tensor <torch <indices ,72427902,tensor
https://stackoverflow.com/questions/71378382,is there a faster way to compare two raws in a two tensors than for loop?,1,<pytorch><tensor>,<pytorch <tensor ,71378382,tensor
https://stackoverflow.com/questions/66626938,Bubble up non null rows of a 3-D Tensor PyTorch,1,<python><pytorch><linear-algebra><tensor>,<python <pytorch <linear-algebra <tensor ,66626938,tensor
https://stackoverflow.com/questions/65464515,Tensor manipulation - creating a positional tensor from a given tensor,1,<python><pytorch><tensor><torch>,<python <pytorch <tensor <torch ,65464515,tensor
https://stackoverflow.com/questions/73266661,Multiple input model with PyTorch - input and output features,1,<python><machine-learning><pytorch><tensor><resnet>,<python <machine-learning <pytorch <tensor <resnet ,73266661,tensor
https://stackoverflow.com/questions/64585031,validation loss and accuracy rising,1,<keras><deep-learning><loss>,<keras <deep-learning <loss ,64585031,training
https://stackoverflow.com/questions/62954101,Include AdditiveGaussianNoise to customized ImageDataGenerator(sequence),1,<python><keras><data-augmentation><data-generation>,<python <keras <data-augmentation <data-generation ,62954101,training
https://stackoverflow.com/questions/73197501,raise ValueError No gradients provided for any variables -Custom loss function,1,<keras><deep-learning><neural-network><loss-function>,<keras <deep-learning <neural-network <loss-function ,73197501,training
https://stackoverflow.com/questions/75762820,Custom loss function for sports betting,1,<keras><loss-function><loss>,<keras <loss-function <loss ,75762820,training
https://stackoverflow.com/questions/73361613,Tensorflow define lossfunction,1,<python><tensorflow><loss-function>,<python <tensorflow <loss-function ,73361613,training
https://stackoverflow.com/questions/73619324,Trouble with loss function tf.nn.weighted_cross_entropy_with_logits,1,<python><tensorflow><loss-function>,<python <tensorflow <loss-function ,73619324,training
https://stackoverflow.com/questions/67249431,What's the correct way to use tf.while_loop in a custom loss function?,1,<python><tensorflow><loss-function>,<python <tensorflow <loss-function ,67249431,training
https://stackoverflow.com/questions/72054914,Find pivots in tensor that maximize sum of values,1,<python><tensorflow><optimization>,<python <tensorflow <optimization ,72054914,training
